ParentGlobalID,SiteCode,TotalAbundance,Richness,mayfly_abundance,perennial_PNW_abundance,perennial_PNW_taxa,perennial_PNW_live_abundance,perennial_NC_abundance,perennial_NC_taxa,perennial_NC_live_abundance,perennial_West_abundance,perennial_GP_abundance,perennial_East_abundance,perennial_AW_abundance,perennial_WM_abundance,perennial_NGP_abundance,perennial_SGP_abundance,perennial_NE_abundance,perennial_SE_abundance,perintper_West_abundance,perintper_East_abundance,perintper_AW_abundance,perintper_WM_abundance,perintper_SGP_abundance,perintper_SE_abundance,ephemeral_GP_abundance,ephemeral_East_abundance,ephemeral_NGP_abundance,ephemeral_SGP_abundance,ephemeral_NE_abundance,ephemeral_SE_abundance,ephinteph_GP_abundance,ephinteph_East_abundance,ephinteph_NGP_abundance,ephinteph_SGP_abundance,ephinteph_NE_abundance,ephinteph_SE_abundance,perennial_West_taxa,perennial_GP_taxa,perennial_East_taxa,perennial_AW_taxa,perennial_WM_taxa,perennial_NGP_taxa,perennial_SGP_taxa,perennial_NE_taxa,perennial_SE_taxa,perintper_West_taxa,perintper_East_taxa,perintper_AW_taxa,perintper_WM_taxa,perintper_SGP_taxa,perintper_SE_taxa,ephemeral_GP_taxa,ephemeral_East_taxa,ephemeral_NGP_taxa,ephemeral_SGP_taxa,ephemeral_NE_taxa,ephemeral_SE_taxa,ephinteph_GP_taxa,ephinteph_East_taxa,ephinteph_NGP_taxa,ephinteph_SGP_taxa,ephinteph_NE_taxa,ephinteph_SE_taxa,EPT_abundance,EPT_taxa,EPT_relabd,EPT_reltaxa,Ephemeroptera_abundance,Plecoptera_abundance,Trichoptera_abundance,Hemiptera_abundance,Coleoptera_abundance,Decapoda_abundance,Odonata_abundance,Basommatophora_abundance,OtherMacro_abundance,GOLD_abundance,GOLD_taxa,OCH_abundance,OCH_taxa,Noninsect_abundance,Noninsect_taxa,Noninsect_relabund,Noninsect_reltaxa,GOLD_relabd,GOLD_reltaxa,OCH_relabd,OCH_reltaxa,GOLDOCH_relabd,GOLDOCH_reltaxa,Crayfish_abundance,Crayfish_taxa,Mollusk_abundance,Mollusk_taxa,Bivalves_NonFG_Abundance,Clam_Fingernail_Abundance,TolRelAbund,TolRelAbundAlt,NonTolTaxa,NonTolTaxaAlt,TolTaxa,TolTaxaAlt,Region,Region_detail,perennial_ISA_abundance,perintper_ISA_abundance,ephemeral_ISA_abundance,ephinteph_ISA_abundance,perennial_ISA_taxa,perintper_ISA_taxa,ephemeral_ISA_taxa,ephinteph_ISA_taxa,perennial_ISAsubregion_abundance,perintper_ISAsubregion_abundance,ephemeral_ISAsubregion_abundance,ephinteph_ISAsubregion_abundance,perennial_ISAsubregion_taxa,perintper_ISAsubregion_taxa,ephemeral_ISAsubregion_taxa,ephinteph_ISAsubregion_taxa
de55720a-f402-4933-85a2-1e232fd94c92,NYNE8944_BO,16,5,0,14,3,14,15,4,15,10,0,14,10,10,10,0,11,14,10,14,10,10,0,14,0,0,0,0,0,0,1,1,1,0,1,0,1,0,3,1,1,1,0,2,3,1,3,1,1,0,3,0,0,0,0,0,0,1,1,1,0,1,0,11,2,0.6875,0.4,0,0,11,0,1,0,3,0,1,0,0,4,2,0,0,0,0,0,0,0.25,0.4,0.25,0.4,0,0,0,0,0,0,0,0,5,5,0,0,East,NE,14,14,NA,1,3,3,NA,1,11,NA,NA,1,2,NA,NA,1
deba5828-5304-4fc3-a8dc-b4934036532d,KYNE9129_B,5,3,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2,0.3333333333333333,1,0,0,0,0,2,0,0,2,2,1,0,0,2,1,0.4,0.3333333333333333,0.4,0.3333333333333333,0,0,0.4,0.3333333333333333,2,1,0,0,0,0,0.4,0.4,2,2,1,1,East,NE,0,0,NA,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,0
dece05c6-af22-4625-b87b-725da146a64c,SCSE8333_V,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,East,SE,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0
df3ff0a1-0aa7-4231-9c4c-a97eba9775cd,WYNB6,8,4,2,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0.375,0.5,2,0,1,0,0,0,0,0,5,1,1,0,0,4,1,0.5,0.25,0.125,0.25,0,0,0.125,0.25,0,0,0,0,0,0,0.5,0.5,3,3,1,1,GP,GP_N,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0
df706e5a-c859-4939-a0a3-6611c66b1e07,NDUB125,28,6,10,1,1,1,11,2,11,1,0,1,1,1,1,0,1,1,26,6,11,26,0,11,0,0,0,0,1,0,1,11,1,0,2,11,1,0,1,1,1,1,0,1,1,4,2,2,4,0,2,0,0,0,0,1,0,1,2,1,0,2,2,11,2,0.39285714285714285,0.3333333333333333,10,0,1,0,1,0,0,0,16,6,2,1,1,11,2,0.39285714285714285,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.03571428571428571,0.16666666666666666,0.25,0.5,0,0,0,0,0,0,0.39285714285714285,0.39285714285714285,4,4,2,2,GP,GP_U,0,NA,0,1,0,NA,0,1,1,NA,NA,1,1,NA,NA,1
df7b1dce-75ce-4aac-8901-054ff2c775de,SCSE8371_B,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,East,SE,0,0,NA,3,0,0,NA,1,0,0,NA,3,0,0,NA,1
dfa5ecfb-c7fb-4673-bfef-3cfe246f68df,VANE9099_B,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4,0,1,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,13,2,0.8125,0.4,0.1875,0.6,0,0,0.1875,0.6,0,0,0,0,0,0,0.875,0.875,2,2,3,3,East,NE,0,0,NA,13,0,0,NA,2,0,NA,NA,0,0,NA,NA,0
dfb294cc-48ff-4b35-a0c0-95b2489d25ec,TXSB5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,GP,GP_S,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
dfd712b1-b7d4-4a60-b96f-344c7bc6dd63,OKCB43,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,2,2,12,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,3,0,2,1,0,0,0,0,0,0,0,10,2,0,0,0,5,5,1,12,3,0,0,0,0,0.29411764705882354,0.25,0.7058823529411765,0.75,1,1,0,0,0,0,0,0,0.8823529411764706,0.29411764705882354,2,3,2,1,GP,GP_C,0,NA,0,2,0,NA,0,2,0,NA,NA,12,0,NA,NA,3
e018e046-4227-4e9d-bbea-343c33d81cd7,TNNE7972_B,27,7,0,0,0,0,3,1,3,0,0,0,0,1,0,0,0,0,3,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0.6296296296296297,0.7142857142857143,0,10,7,0,0,8,0,0,2,2,1,0,0,8,1,0.2962962962962963,0.14285714285714285,0.07407407407407407,0.14285714285714285,0,0,0.07407407407407407,0.14285714285714285,8,1,0,0,0,0,0,0,7,7,0,0,East,NE,0,12,NA,0,0,2,NA,0,0,NA,NA,0,0,NA,NA,0
e0282c16-c83d-4356-9b67-a6c9592202f1,VTNE9038_B,36,12,14,10,4,10,25,7,25,19,10,21,11,13,5,1,7,20,20,21,11,21,1,20,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,3,3,2,1,2,5,5,5,3,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0.8611111111111112,0.6666666666666666,14,11,6,0,1,0,0,0,4,1,1,1,1,1,1,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.16666666666666666,0,0,1,1,0,1,0,0,12,12,0,0,East,NE,21,21,NA,0,5,5,NA,0,7,NA,NA,0,2,NA,NA,0
e030ace7-3c17-4b65-8a42-4db6e122e64d,OHNE9128_B,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,East,NE,0,0,NA,20,0,0,NA,2,0,NA,NA,0,0,NA,NA,0
e030bcd3-cb24-4562-9091-72222ad6658b,TXCV123,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,GP,GP_C,0,NA,0,0,0,NA,0,0,0,NA,NA,3,0,NA,NA,1
e0afa99c-0d23-4374-a5c4-e9e7b22155fe,OHNE8626_B,15,4,2,0,0,0,2,2,2,1,0,0,1,1,0,0,0,0,11,3,1,11,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1,0,0,1,1,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,3,0.3333333333333333,0.75,2,3,0,0,0,0,0,0,10,0,0,0,0,10,1,0.6666666666666666,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,3,3,1,1,East,NE,0,3,NA,10,0,1,NA,1,0,NA,NA,0,0,NA,NA,0
e0b7b220-3112-4973-8627-7f167edcb697,ARSE8022_B,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,0,0,20,2,0.9090909090909091,0.6666666666666666,0.09090909090909091,0.3333333333333333,0,0,0.09090909090909091,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,3,3,East,SE,0,0,NA,20,0,0,NA,2,0,0,NA,20,0,0,NA,2
e0b8e2c8-157f-4645-8b33-73458a4ad267,TXSB26,21,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.047619047619047616,0.16666666666666666,1,0,0,0,0,7,1,0,12,1,1,1,1,18,3,0.8571428571428571,0.5,0.047619047619047616,0.16666666666666666,0.047619047619047616,0.16666666666666666,0.09523809523809523,0.3333333333333333,7,1,0,0,0,0,0.6190476190476191,0.5714285714285714,2,3,4,3,GP,GP_S,0,NA,0,0,0,NA,0,0,0,1,0,0,0,1,0,0
e127cc1d-88c0-4672-bbce-b33ddbd8e9a5,MNUV3335,27,4,0,0,0,0,10,1,7,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,20,1,21,3,6,1,20,2,0.7407407407407407,0.75,0.7777777777777778,0.75,0.2222222222222222,0.25,1,1,0,0,20,2,0,0,0.4074074074074074,0.7777777777777778,2,1,2,3,GP,GP_U,0,NA,0,10,0,NA,0,1,0,NA,NA,10,0,NA,NA,1
e13e4911-572d-407e-b578-68433b29dd10,TXSV152,21,4,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,9,0,7,0,0,14,3,7,1,0.3333333333333333,0.25,0,0,0.6666666666666666,0.75,0.6666666666666666,0.75,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,2,3,2,1,GP,GP_S,0,NA,0,0,0,NA,0,0,0,7,0,0,0,1,0,0
e14c2add-cbe8-4855-a670-801c5858e817,TNNE2132_B,26,12,1,2,2,2,3,3,3,2,1,2,1,2,1,0,1,3,3,6,1,5,0,3,0,0,0,0,0,0,0,2,0,0,0,2,2,1,2,1,2,1,0,1,2,3,3,1,4,0,2,0,0,0,0,0,0,0,2,0,0,0,2,16,4,0.6153846153846154,0.3333333333333333,1,14,1,0,1,1,1,0,7,5,3,2,2,4,4,0.15384615384615385,0.3333333333333333,0.19230769230769232,0.25,0.07692307692307693,0.16666666666666666,0.2692307692307692,0.4166666666666667,1,1,1,1,0,0,0.15384615384615385,0.19230769230769232,9,8,3,4,East,NE,2,6,NA,2,2,3,NA,2,1,NA,NA,0,1,NA,NA,0
e1551961-c526-45ea-aad0-7a83f2acd2bc,ARSE8019_B,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,1,1,6,1,0.75,0.3333333333333333,0.125,0.3333333333333333,0.125,0.3333333333333333,0.25,0.6666666666666666,0,0,0,0,0,0,0.875,0.875,1,1,2,2,East,SE,0,0,NA,7,0,0,NA,2,0,0,NA,7,0,0,NA,2
e21988b6-3a80-4084-aaf5-6b3ccbc1bb49,TXSV3317,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,GP,GP_S,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
e23dbb54-ac99-4be8-bc8d-7c14aa884132,OKNE9107_B,44,10,11,1,1,1,22,4,22,10,10,11,10,10,10,0,0,10,24,29,10,24,0,10,0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,1,1,1,0,0,1,3,5,1,3,0,1,0,0,0,0,0,0,1,1,1,0,1,1,25,4,0.5681818181818182,0.4,11,14,0,0,1,1,0,0,17,14,2,1,1,3,2,0.06818181818181818,0.2,0.3181818181818182,0.2,0.022727272727272728,0.1,0.3409090909090909,0.3,1,1,2,1,2,0,0.22727272727272727,0.22727272727272727,9,9,1,1,East,NE,11,29,NA,1,2,5,NA,1,0,NA,NA,1,0,NA,NA,1
e28e63f7-1553-4f0b-aa33-6b25e353be84,WIUB36,19,4,0,16,2,16,16,2,16,16,8,16,16,8,8,0,16,17,16,16,16,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,0,2,3,2,2,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0.8421052631578947,0.5,0,8,8,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0.15789473684210525,0.5,0,0,0.15789473684210525,0.5,0,0,0,0,0,0,0.10526315789473684,0.10526315789473684,3,3,1,1,GP,GP_U,8,NA,0,0,1,NA,0,0,8,NA,NA,0,1,NA,NA,0
e2dd7fbc-f34c-4158-9f02-223882ead52a,SDNV1439,51,12,20,1,1,1,25,4,25,11,1,11,1,11,1,0,1,13,39,17,11,41,2,23,0,0,0,0,3,0,1,10,1,1,3,10,2,1,2,1,2,1,0,1,3,7,3,2,8,1,4,0,0,0,0,1,0,1,1,1,1,1,1,25,4,0.49019607843137253,0.3333333333333333,20,0,5,0,0,0,2,1,23,13,5,2,1,15,4,0.29411764705882354,0.3333333333333333,0.2549019607843137,0.4166666666666667,0.0392156862745098,0.08333333333333333,0.29411764705882354,0.5,0,0,1,1,0,0,0.3333333333333333,0.29411764705882354,7,8,5,4,GP,GP_N,1,NA,0,1,1,NA,0,1,1,NA,NA,1,1,NA,NA,1
e2e23998-ee0c-4db4-91d9-0a7ef5d21518,NHNE9627_V,15,4,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,11,0,1,11,0,0,0,0,0,0,0,0,1,11,1,0,1,10,1,0,0,1,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,2,1,0,1,1,4,2,0.26666666666666666,0.5,1,0,3,0,1,0,0,0,10,0,0,1,1,10,1,0.6666666666666666,0.25,0,0,0.06666666666666667,0.25,0.06666666666666667,0.25,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,3,3,1,1,East,NE,0,0,NA,11,0,0,NA,2,0,NA,NA,1,0,NA,NA,1
e3578d05-9067-4796-997c-4528b68762ff,IAUB29,13,6,3,1,1,1,4,2,4,1,0,1,1,1,1,0,1,1,6,3,7,6,0,4,0,0,0,0,0,0,3,3,3,0,3,3,1,0,1,1,1,1,0,1,1,3,2,3,3,0,2,0,0,0,0,0,0,1,1,1,0,1,1,4,2,0.3076923076923077,0.3333333333333333,3,0,1,0,3,0,0,0,6,6,3,3,1,0,0,0,0,0.46153846153846156,0.5,0.23076923076923078,0.16666666666666666,0.6923076923076923,0.6666666666666666,0,0,0,0,0,0,0.07692307692307693,0.07692307692307693,5,5,1,1,GP,GP_U,0,NA,0,3,0,NA,0,1,1,NA,NA,3,1,NA,NA,1
e38185c1-187b-4789-83d7-9e39a2a91961,CTNE8863_V,3,3,1,1,1,1,2,2,2,1,1,2,1,1,1,0,0,1,2,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,1,1,1,0,0,1,2,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.3333333333333333,0.3333333333333333,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,2,3,1,0,East,NE,2,2,NA,0,2,2,NA,0,0,NA,NA,0,0,NA,NA,0
e390ba91-94cc-4b91-9b22-c5ee3bcd4c43,MSSE8803_B,16,8,2,7,4,7,9,5,9,1,0,7,1,1,1,0,6,4,1,7,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,0,3,3,1,4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.3125,0.375,2,0,3,0,0,0,3,0,8,5,2,3,1,2,1,0.125,0.125,0.3125,0.25,0.1875,0.125,0.5,0.375,0,0,2,1,2,0,0,0,8,8,0,0,East,SE,7,7,NA,0,4,4,NA,0,4,4,NA,0,3,3,NA,0
e39f4375-87d0-4e01-8d02-906930d2a31f,OKSE9354_B,40,6,16,0,0,0,19,3,19,16,6,6,16,16,6,0,0,6,17,6,16,17,0,6,0,0,0,0,0,0,0,11,0,0,0,11,2,1,1,2,2,1,0,0,1,3,1,2,3,0,1,0,0,0,0,0,0,0,2,0,0,0,2,19,3,0.475,0.5,16,0,3,0,0,0,0,0,21,0,0,0,0,21,3,0.525,0.5,0,0,0,0,0,0,0,0,10,1,10,0,0.275,0.275,4,4,2,2,East,SE,6,6,NA,11,1,1,NA,2,6,6,NA,11,1,1,NA,2
e3a18874-0096-45a1-8698-15bfa96dfaee,SDNB38,17,6,0,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,4,3,4,2,2,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,3,0,0,2,12,13,3,3,2,5,3,0.29411764705882354,0.5,0.7647058823529411,0.5,0.17647058823529413,0.3333333333333333,0.9411764705882353,0.8333333333333334,0,0,4,2,0,0,0.17647058823529413,0.29411764705882354,4,3,2,3,GP,GP_N,0,NA,0,4,0,NA,0,2,0,NA,NA,4,0,NA,NA,2
e3a74501-4033-4e26-b410-28b99cc288f6,FLSE6807_V,6,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,0.5,1,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0.8333333333333334,0.5,0,0,0.8333333333333334,0.5,0,0,0,0,0,0,0.8333333333333334,0.8333333333333334,1,1,1,1,East,SE,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0
e3c8023d-3b2c-4f15-b765-9251b84e948d,OKNE8133_B,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,0,1,1,0.07692307692307693,0.25,1,0,0,0,3,0,0,0,9,9,2,3,1,1,1,0.07692307692307693,0.25,0.6923076923076923,0.5,0.23076923076923078,0.25,0.9230769230769231,0.75,0,0,0,0,0,0,0.6923076923076923,0.6923076923076923,2,2,2,2,East,NE,0,1,NA,3,0,1,NA,1,0,NA,NA,4,0,NA,NA,2
e3e9394f-292d-4efb-91e6-525ab52ebb30,NMSB3,7,6,0,2,2,2,2,2,2,1,0,2,1,1,0,0,1,0,2,2,1,2,2,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,1,1,0,0,1,0,2,2,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,3,1,1,4,3,3,3,0.42857142857142855,0.5,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.5,0.7142857142857143,0.6666666666666666,0,0,1,1,1,0,0.5714285714285714,0.2857142857142857,3,4,3,2,GP,GP_S,0,NA,0,0,0,NA,0,0,0,2,0,0,0,1,0,0
e3efb2c5-29ab-4849-ab35-fb3e1ce07a65,ALSE9185_B,10,5,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,0,0,4,2,0.4,0.4,0.5,0.4,0,0,0.5,0.4,0,0,0,0,0,0,0.6,0.6,2,2,3,3,East,SE,0,0,NA,4,0,0,NA,2,0,0,NA,4,0,0,NA,2
e425cc1f-ddca-40ba-a365-ba6de14c7c31,NMCB33,39,8,4,6,2,6,12,4,12,6,0,6,6,6,5,0,5,5,21,16,10,21,10,9,0,0,0,0,0,0,1,0,1,1,0,0,2,0,2,2,2,1,0,1,1,5,3,3,5,1,2,0,0,0,0,0,0,1,0,1,1,0,0,11,3,0.28205128205128205,0.375,4,0,7,0,1,0,10,1,16,17,3,11,2,1,1,0.02564102564102564,0.125,0.4358974358974359,0.375,0.28205128205128205,0.25,0.717948717948718,0.625,0,0,1,1,0,0,0.4358974358974359,0.1794871794871795,5,6,3,2,GP,GP_C,0,NA,0,1,0,NA,0,1,5,NA,NA,1,1,NA,NA,1
e43f4f5d-0604-4c2c-83d7-2979046063b1,KSCB28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,GP,GP_C,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0
e4680e01-fe92-468d-a35b-2a7cb5d103a9,MTNB8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,GP,GP_N,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0
e48669a9-b7f3-4ad2-9782-e7edf767fc9f,NMSB3,15,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,3,3,2,12,2,2,1,0.13333333333333333,0.25,0.2,0.5,0.8,0.5,1,1,0,0,2,1,0,0,0.7333333333333333,0.2,2,2,2,2,GP,GP_S,0,NA,0,0,0,NA,0,0,0,10,0,0,0,1,0,0
e4961597-69c1-4321-aefc-84d9a3f8af4c,COCV585,12,3,11,1,1,1,12,3,12,1,0,1,1,1,0,0,1,0,11,1,11,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.9166666666666666,0.6666666666666666,11,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,3,3,0,0,GP,GP_C,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0
